text,rating,date
"Upgrading from the XR you see the difference between 4g and 5G. Overall the design on the apps and UI (user interface ) feels nicer to the eye and more snappy the oled screen is great for dark gritty films. Despite its price and apples ups and downs with privacy and god knows what else the phone delivers on many fronts however the worst part of the product lies with the battery. I hope one day I could make my battery last a week without a charge, I don’t use it too much and it lasts roughly 3 days but while at work I have to charge it every morning",5,2021/09/06
"Very nice iPhone, camera a lot better, plus battery lasts longer!",5,2021/02/20
"Great features and comfortable to use. Battery life is good. Accessibility
Support is good. Face recognition is good including screen sensitivity .",5,2021/08/12
"Perfect perfect perfect! Lovely phone, as always with apple it is quality, and fantastic early delivery too.",5,2021/07/02
"Hi
Ok i havent purchased an iphone 12 ...but here are the reasons why and what people interested in purchasing should know :

1) there is no charger in the box, you get a lightning to usb c cable, not even a standard lightning usb cable, so if you havent owned an iphone before you WILL have to buy a new adapter as the cable provuded in the iphone 12 box WILL NOT work with a standard iphone plug, so thats an extra 20 odd quid

2) there are no earphones in the box either.. it really makes me laugh out loud when i think a premium priced product has been watered down so much..so add another 20 odd pounds for a new pair of earphones

The phone itself is just a larger version of an iphone 5..bezels prone to chipping

Im really dissapointed with apple, that they are watering down all theiir produxts and claiming a clean footprint...so new users who havent owned an iphone for a few years have to fork out close to £60 extra for earphones and a chsrger

Even if apple gave a discount on a charger purchase when buying thr iphone it would have been slightly better but no...

not good..not good at all",1,2020/11/04
Battery life is good. Its easy to use. I am enjoying my first iphone.,5,2021/04/10
I bought the I phone 12 for my son's Birthday. He absolutely loves it and tells me it is the best present he has ever had.,5,2021/02/25
"Just upgraded from X, just another brilliant phone by Apple, great design, fast and super light. I love the colour (blue) unique. It’s a pity that there is no adapter included but I have so many brand new chargers in their wraps from my past iPhones that I never used, so no problem at all.",5,2020/10/24
"I love my new iPhone 12, stunning, great features, getting used to the so many features in it.
iPhone is always brilliant. Amazon sent it so fast. I am over the moon.",5,2021/12/07
"Didn’t like the price but who does lol. Love the phone, great functionality, good size to see/hold and crystal clear screen etc
Most people who buy these have already looked up the spec so I won’t go into that side, but I do know you will enjoy using this beautiful phone and all it’s features.
There are some cheaper very good phones out there, but I like the reliability of Apple phones and they are always in good enough working condition to pass down to grandchildren when you upgrade",5,2021/03/04
Cannot go wrong with an iPhone. Always have them and would recommend to anyone,5,2021/04/08
"It was time to retire my 6s after many years of loyal service.
I kept waiting for Apple to bring the fingerprint back but as it wasn’t happening got this one.
Great phone otherwise but the face recognition doesn’t work half the time. It’s a problem in the shops, in the dark, when wearing a hat and sunglasses and sometimes just for no reason at all. Please bring back the fingerprint!

Why Apple and not Samsung or any other phone brand? Cause of security! And because they stand up to Facebook and other companies that want your private data to sell you more stuff and make money off of you! Google for example should give their phones to people for free seeing how much they “spy” on their users.",4,2021/11/15
Great battery life nice looking feels strong easy to use,5,2022/02/18
"My daughter is very happy with this phone.
Compared to her X, this is super fast, and styled like the 5c she had way back.
Usual Apple quality.",5,2020/11/05
"I am an iPhone user and I’ve had iPhones since the 3G version many, many years ago.
This is my 1st with an OLED screen. For me personally, iPhones have gotten a bit chunky over the last few years and have gotten thicker each year since the 6 and 6S.
The iPhone 12 is only 7.4mm thick with a super glossy 6.1“ screen which reminds me of the iPhone 4 with its straight aluminium sides and for me it’s perfect.
I have small hands and this is probably a little bit big for me to use comfortably but I think that 6.1” is the perfect size screen for trolling the net and using Safari so I’ll put up with having to use 2 hands every now and then.
The battery is comparable to the XR I had previously and the blue colour matches my Apple Watch 6 perfectly.
I bought the 128gb version to help with resale prices next year but 64GB for me would have been enough as I still have 102gb free after 2 months use. (As a guide I have 79 songs, 3 videos and 169 photos, I’m certainly not a heavy user! )
If you are reading this and are thinking of buying one, the iPhone 13 will be out in a few months and it’s expected to have a slightly faster processor and a different camera arrangement and new colours. It may be the 12S, it may be the 13, but in my opinion you can always miss a year out.
This phone is well made, takes great photos and has a sublime screen with iMessage as well as 5G (which I’ve tried using O2) and the benefit of the best App Store in the world. Buy it and enjoy the Apple experience.",5,2021/07/29
" I have an iphone 11 and am very happy with it, I purchased an iphone 12 for my wife as a Birthday present and have been comparing the 2 phones, I really like feel of the iphone 11 which is an aluminium frame the iphone 12 does not have the same premium feel, it is a lot lighter in the hand, the 11 has rounded edges whereas the 12 has flat.

Speed wise using you cannot tell a difference, we are both using 4G, when my wife changes her contract and opts for one with 5G her smartphone will be a lot faster.

Both smartphones outperform the cheaper brands when receiving text messages, and Whatsapp and also email messages.",4,2021/03/13
A fantastic product to use. Data transfer was a breeze. Battery life is excellent. A couple of minor glitches in software which I am sure will be fixed in future releases e.g. during a WhatsApp video call if you toggle between screens then video keeps dimming after every few seconds.,5,2021/06/06
"I don’t know what's going on with my iphone. Some apps stop working normally for a few minutes and today, out of nowhere it was running half a screen for a few seconds and restarted alone. However, I want a new device and not have it repaired because I bought it on March 24th. I await answers and that my problem is solved. Thanks.",1,2021/04/26
Seems very well made,5,2021/03/08
A fantastic product to use. Data transfer was a breeze. Battery life is excellent. A couple of minor glitches in software which I am sure will be fixed in future releases e.g. during a WhatsApp video call if you toggle between screens then video keeps dimming after every few seconds.,5,2021/06/06
"I love my new iPhone I’m happy with my colour choice the white looks super clean and a 5 stars to Amazon with the price, packaging delivery, notifications and attention with all my purchases thanks Amazon I’m a happy customer",5,2020/12/08
"Expensive? Battery sucks! This is too old now. This is £559.99 now but it can be cut-price on sale for 3percent, not £629.99 is scam.",1,2022/10/05
Does what it says on the tin and cheaper than buying direct from Apple.,5,2021/08/28
Excellent product,5,2021/08/25
Excellent product,5,2021/10/19
"iPhone 12 is so easy to open using face recognition , compared with the iPhone 7 with finger print opening , which never works!",5,2021/04/23
"Great phone, amazing screen and just easy to use. Best feature of iPhones is the software and all the integrations with Apple products. I personally would have liked a bigger battery as it goes down relatively fast when using 5g during the day. But overall I must admit that for the average user (me) iPhone never lets you down.",5,2021/01/17
"I can’t believe after 6 days I bought, the price down for £35 without any reason. so funny that because is not black friday.",2,2021/03/29
"I can’t believe after 6 days I bought, the price down for £35 without any reason. so funny that because is not black friday.",2,2021/03/29
"Love my new iPhone fast and smart
It’s put the smart in smartphone",5,2021/01/08
"Just what you’d expect from an iPhone. Had them for years and will have them for years to come, easy to use and does just what you want, can’t go wrong with them, would recommend.",5,2021/11/03
Much appreciated gift,5,2022/01/13
"My brother was looking for the ""mini"" version of this but it was sold out everywhere, so I helped him buy this one and he's very happy with it still. :D",5,2021/05/30
Perfect,5,2021/04/02
Overpriced hype. Can’t see any difference between this and the iPhone 8. Not worth upgrading or maybe try Samsung. I think I will.,1,2021/04/05
There are plenty of reviews for iPhone 12's out there so I'll stick to the Amazon experience. The price undercuts purchasing direct. One day later I got a SIM-free iPhone 12 in the branded box ready to stick my own SIM straight in. Worked like a dream and I spent less than buying direct - especially as I was happy to get the blue as it was a bit cheaper for some reason (but who cares when it spends all its life in a case!).,5,2021/09/02
I bought especially for esim support but Three UK is not supporting although they claim that they have on their website,5,2021/01/06
As above,5,2021/02/05
"I can’t believe after 6 days I bought, the price down for £35 without any reason. so funny that because is not black friday.",2,2021/03/29
"Love my new iPhone fast and smart
It’s put the smart in smartphone",5,2021/01/08
"Just what you’d expect from an iPhone. Had them for years and will have them for years to come, easy to use and does just what you want, can’t go wrong with them, would recommend.",5,2021/11/03
Much appreciated gift,5,2022/01/13
"My brother was looking for the ""mini"" version of this but it was sold out everywhere, so I helped him buy this one and he's very happy with it still. :D",5,2021/05/30
Perfect,5,2021/04/02
Overpriced hype. Can’t see any difference between this and the iPhone 8. Not worth upgrading or maybe try Samsung. I think I will.,1,2021/04/05
There are plenty of reviews for iPhone 12's out there so I'll stick to the Amazon experience. The price undercuts purchasing direct. One day later I got a SIM-free iPhone 12 in the branded box ready to stick my own SIM straight in. Worked like a dream and I spent less than buying direct - especially as I was happy to get the blue as it was a bit cheaper for some reason (but who cares when it spends all its life in a case!).,5,2021/09/02
I bought especially for esim support but Three UK is not supporting although they claim that they have on their website,5,2021/01/06
As above,5,2021/02/05
As above,5,2021/02/05
"I’m happy, I upgraded four from an iPhone SE to the iPhone 12 and I am finding it very easy to use.",5,2022/01/09
I bought especially for esim support but Three UK is not supporting although they claim that they have on their website,5,2021/01/06
"I love my IPhone 12. So easy to use, face recognition is great. The pics are amazing❤️. Wish they did fingerprint security too.",5,2021/07/06
"Love the colour, good storage and value for money. All works, especially like the facial recognition.",5,2021/09/15
"All good, came quickly and was as sold! As a long term user of iPhones I knew what to expect, but this was very light and easy to set up too.",5,2021/05/03
"Excellent phone, cant say anything bad",5,2021/06/28
👍,5,2021/02/10
Off course it could be cheaper and the battery life longer but you pay for what you get.,5,2020/10/30
Great price a smooth data change over wife’s really happy M,5,2022/01/10
Very pleased with iPhone 12 would recommend.,5,2021/02/22
Love this phone bought for son,5,2021/03/07
"It’s an iPhone and it does that well, nothing more to say really it’s compact and well priced. Not sure it’s any upgrade from an 11 in normal use ,",5,2021/03/08
