text,rating,date
"Brilliant product, loving the new designed controller delivery was really quick, highly recommend",5,2020/12/11
Can't test as it's no ps5 to buy. And this controller does not support PS4. Really should make compatable.,3,2020/12/27
Can't test as it's no ps5 to buy. And this controller does not support PS4. Really should make compatable.,3,2020/12/27
"What an upgrade from PS4 controller! Fantastic, really good. Haptic feedback is excellent. Highly recommended.",5,2020/11/20
Great controller.,5,2021/05/24
Good feel in hands and very sensitive,5,2021/02/22
"Bought this for my son, got a shot of it myself, it's unbelievable",5,2020/11/28
Sonys best controller by far.,5,2021/03/27
"Decided to upgrade from a xbox 360 controller for my PC after having numerous pads develop analogue drift, the ps5 pad seemed better but 2 months after purchase and it has drift, worse i must say than the 360 pads had. Almost as if it's saying switch to mouse and keyboard.",1,2022/03/02
Great as expected. Arrived the next day with prime.,5,2021/01/03
Fast efficient delivery - Perfect with new playstation 5 for my son *****,5,2020/11/25
The duaksense on it and used it on PS5,5,2021/01/11
"Works great, absolutely fabulous.",5,2021/04/13
Works great now 2 can play,5,2021/03/05
Great controller! Awesome features over PS4,5,2021/02/20
Be nice if it come with a charging cable. Have to charge controllers one at a time!,3,2020/12/27
As bad as PS4 control,3,2021/04/06
the best controller to buy for your pc gaming on steam,5,2020/12/07
Amaizing new features on this controller and extremely comfortable,5,2020/12/27
The r2 button is broke its line the spring inside has came away or bent,3,2021/01/05
After buying this almost a year ago. It has now stopped charging . Tried many cables and sockets to see if that was the problem but it was not. This problem started showing up roughly September 2021 where it’ll stop charging half way . Now it just does not charge at all.,1,2022/02/14
Great controller! Bought as a second one for the console.,5,2020/12/07
Very good,5,2021/05/07
"My PS5 controller suddenly stopped working after a few months. I tried every suggestion on the PlayStation website, but none of them was successful. The DualSense controller isn't getting any power. I bought and tried the PS5 charging station and the new USB cables, but they didn't work. I've been trying to get RMA and send the faulty controller to be repaired but Playstation customer service is unavailable.",1,2021/12/20
Great quality connected very easily,5,2021/03/07
"This is quite simply Sonys most BADLY made controller to date in terms of build quality, absolutely shocking, both the triggers will need constant maintenance in terms of replacing the springs inside. It needs a V2 made with springs that actually last instead of them falling out of place every month.

ORIGINAL REVIEW - The controller is fantastic in almost every aspect, and that one aspect is sticking shoulder triggers. My R2 button after a few weeks of heavy use has started to get stuck halfway pressed, currently it remedies itself by pressing it several more times until the position resets. This seems to possibly be a design flaw with the springs on each L2/R2 trigger so be careful on how you use them.",1,2020/12/05
All good,5,2021/05/03
Great thank you 😊,5,2021/03/08
"The controller is excellent (the best I’ve ever used), until it breaks. There are two known issues that are well-documented on the Internet: a stick-drift issue and an issue with R1 and R2 buttons breaking. I’ve had to return 3 controllers in five months since my R2 button keeps breaking. I’ve noticed that Sony have just released a new version of the controller with a slightly different model number so I’m now hoping that the issue have been addressed.",1,2021/11/05
My son likes it,5,2021/03/15
Best controller ever. So comfortable. Build quality is top.,5,2020/11/15
description used cosmetic total wrong description it had sticking button and direction wander these only happen with a well used pad would not buy again as they say buy cheap buy twice,1,2022/05/08
Way better than the PS4 CONTROLLER,5,2021/01/31
Arrived quickly and on time. In great condition.,5,2020/11/22
Can't wait to play with this. Feels amazing,5,2020/11/16
Arrived next day. Original controller.,5,2021/02/01
Best controller ever,5,2021/03/12
Arrived quickly. As described. Very happy.,5,2020/12/30
Solid pad,5,2021/04/21
Came on time perfect,5,2021/02/14
No problems at all,5,2021/02/11
Had to send back because the Mic didn't work,3,2021/01/23
Great unit for the PS5.,5,2021/01/16
Good quality,5,2021/03/27
Great controller.,5,2021/03/20
Pretty good mate,5,2021/02/26
"Just what my son wanted,",5,2021/01/03
Excellent,5,2021/04/05
This controller is definitely next gen.,5,2020/11/20
Got a controller and it came dirty full of dirt,1,2022/06/24
Cool,5,2021/03/31
"They look and feel amazing. But the quality of the build is abysmal. Stick drift ruins the ability to play. And there always seems to be something wrong with some aspect of it otherwise.
Sony really need to rethink the way they manufacture these. The price demands better quality.
Hopefully third party controllers will be better.",2,2021/05/06
Might be best controller yet!,5,2020/11/29
Good,5,2021/03/11
Great item,5,2021/02/14
"Great product, fast delivery",5,2020/12/21
Battery usage high when using vibration triggers etc.,3,2020/12/08
It was perfect,5,2021/01/13
Perfect,5,2021/02/25
"Did not work at all. Completely broken, unable to return! Complete theft of my £55! Completely unacceptable. Avoid using at all costs!",1,2022/04/29
ok,5,2021/02/19
Works fine,5,2021/01/16
One of the buttons keep sticking so I contacted Amazon who told me to speak with Sony as still in warranty and am yet to get through to Sony after months of trying!! Very poor service from Sony and Amazon!,1,2022/01/27
Great product,5,2021/01/15
The best controller ever,5,2020/11/17
Don’t be silly like me and buy this thinking it could be used on the PS4 too. I have a ps5 but I was optimistic. Oh well still a great controller.,2,2021/08/07
Good quality controller.,5,2020/12/10
Stopped working just after a year old!,1,2022/06/16
The controller makes a rattling noise when moved an buttons feel very lose. When vibrating it’s very noisy. Not happy with this product!,1,2022/04/13
I recommend,5,2020/12/17
GR8,5,2021/01/13
Very nice,5,2020/12/17
Great,5,2020/12/30
"The controller posted to me is a defective model that has the infamous left anolog stick drift. I only used the controller for a few days before noticing the issue, which I immediately recognized as the stick drift defect that has plagued many. The DualSense is the best video game controller ever designed by Sony and far superior to the DualShock 4. But with a defective version of the controller posted to me, I can't recommend this product.",1,2021/08/09
great,5,2020/12/17
It’s great,5,2020/11/25
Great product.,5,2020/11/22
Awesome,5,2020/12/12
"Delivery was late and when the package actually arrived the ps5 controller box had been opened! Charging wire doesn’t come with, controller looks fine no scratches but haven’t tried syncing it to ps5. Overall disappointed as this cost me £60!!!",2,2021/05/17
The controller is faulty . No wonder why its been sold . Will be returning item tomorrow,1,2022/04/12
"R2 button oversensitive due to loose spring rendering it unusable. Arrived without protection in the box covered in dust, not even wrapped in paper. Built-in battery means that when it runs out and you want to keep playing, it's not wireless anymore (as opposed to 2 AA batteries in an Xbox controller). Charging cable too expensive to be included in the box! Also, I don't like the convex shape of the sticks which make your thumbs slip easier than from a concave-type Xbox sticks.",1,2021/04/02
"Item came on time, all going well. When I opened package the box to the controller looked tampered with, where the seal was not fully sealed down. All seemed fine inside the box, so I charged it up. When I connected it it went crazy, scrolling around by itself. I reset it and installed again, got to starting to play and the controller was going mad by itself. I have sent it back and bought one in Asda where I can check the box before buying.",1,2021/02/21
"No charging cable? For a £60 controller? Sony taking the piss with that. Yes as a controller it’s fine, but to not include a charging cable when they cost so much it wrong.",2,2021/06/05
"It's the best controller I've ever used however, within a few days it got stick drift ( the sticks controls moves the character or camera without any input by you ) which is really annoying, thing is amazon won't give me a replacement, only a exchange for a different item or a refund....",2,2020/11/30
Compatibility with other devices like Windows and Mac is not great compare to Xbox's. That's why I had to return it.,2,2021/08/10
"Ordered from Warehouse with product listed as “very good” condition. This isn’t the case, the item doesn’t function at all with severe stick drift and random buttons being triggered. Don’t recommend",1,2022/01/23
As title states the triggers have broke already after only 6 months. R2 trigger is extremely loose and doesn’t work with ratchet and clank rift apart which is such a shame,2,2021/06/13
"Most people will have seen the media about drifting, but the shooter buttons also are really bad. They've designed the controllers to have multiple fancy functions, but the quality is just ridiculous. The one i'm using just broke after 2 weeks!! The R2 button just gave up. They should concentrate their efforts on quality first instead of ripping us off with high turn over. I've had an Xbox controller on my PC for 2 years and still going good.",1,2021/03/05
Product box was extremely damaged and when I used the controller the left analog stick started moving itself,1,2022/03/17
I have had the controller for 2 week and the R2 button spring has gone already. Doesn't feel solid. All the buttons feel loose. Not the best!,2,2021/07/02
Product not working correctly.,1,2022/05/18
"One trigger button was slightly higher than others on arrival. Within an hour, the button was unusable as it kept sticking. Great service from Amazon on returning and the refund was issued once the item was received back. Very inconvenient though as I had to go out to buy another one from somewhere else on the day. Sony need to address this as I’ve heard it is a major issue with the new controllers.",1,2021/02/20
I have ordered two of these controllers recently and both were faulty? Does Sony have an issue with the Batteries in these?,1,2022/02/16
You'll be shilling out £50+ very regularly to replace these god awful drift doomed controllers. Things don't even last a year.,1,2022/02/18
"Controller suffers from stick drift, Amazon return window closed so have to deal with Sony direct.
Dealing with Sony is a nightmare. therfore I recommend you purcgase from a bricks & mortar store so you can physically return it.

Would definately NOT recommend.",1,2021/10/15
left stick drift after barely month of use. makes games unplayable as characters can't move right,1,2022/02/27
"It is original product. All functions are working fine, the battery life is also good. Nothing to complain about. It is a bit more massive than the previous version (PS4) but it feels very handy for me.",5,2022/09/19
The controller had stick drift as soon as I charged it which means they know the controllers are faulty before sales take place DO NOT BUY,1,2021/12/27
Total waste of money 3 months old now unusable continuous movement in both analog sticks when not in use not covered by returns policy,1,2022/01/04
So the left stick started drifting to the left after about 4 weeks. I play rocket league on PC with it and it makes the game unplayable when you're holding the stick to the right and your car keeps turning left. And there is no option on amazon to return the damn thing so I have to go through the awful sony support. DO NOT BOTHER WITH THIS.,1,2021/03/22
"Didn't use much, joysticks started to drift and cannot use, waste of money",1,2022/02/28
Already need to buy a new one however my first controller that I got with the Ps5 lasted since I got it through all lockdown when I was playing non stop yet this one has worn down in a few months and I haven’t played it anywhere near as much. Not happy considering the cost.,1,2021/07/01
"These controllers have not been rigorously tested. The springs in the trigger fail as they do not appear to work very well with the haptic feedback function.
Mine has broken after 4/5 months light use. Really not good at all at £60 for a controller.
I have friends who have gone through a few controllers already, ridiculous.",1,2021/03/29
"Feel totally ripped off , this now comes up on my screen as broken DSL , I have no idea what that means , but sayings I play my PS5 maybes once a month , I find it totally unacceptable that it’s stopped working after a few uses never mind how long I’ve had it 🤬",1,2021/06/27
"Bought in May, now Oct and the L2 trigger has a different resistance. It really does effect games such as COD as it fires late. Anyone know if you can get a replacement through Amazon?",1,2021/10/28
"After using this controller I've experienced so many issues not only on this one but also my second controller, Controller no.1 (this one) the L2 Trigger is completely broken and the Rumbler in the right side no longer works and the one on the left is going off non-stop controller no.2 the X Button is jammed in and when it is useable it squeaks like an old office chair the left thumb stick also has drift.",1,2020/11/13
"had to return 2 of these, first one x button was sticking and second the analogues clicked when moving left to right. waiting on the third one now so hopefully be able to change the rating as the pads are really good just full of faults. pad i got with the playstation works fine just seems to be the extra ones bought have had faults.",1,2021/01/28
"I'm Now On My 4th Brand New Pad After Having 3 Replaced As They Come Out The Box With Additional Drift Stick, Useless Really Very Poor For Next Gen Controllers Cannot Wait For 3rd Party Controller To Become Available That Can Produce/Manufacturer Them Properly Unlike Sony.....",1,2021/08/28
"Well upon only having for such a short time the r2 button breaks, this is due to the small thin spring that is inside giving it the haptic tension snapping thru pressing and might I add not pressing by force either. In a nutshell the pa4 controller wins over the ps5 as still have the original from 10 years but with ps5 controllers these need replaced within the year.",1,2020/12/13
The L2 trigger is very loose less than one week after using the controller. I have another one which is perfectly fine but the one I bought from Amazon is giving me troubles while playing as it presses itself without me touching it even though I haven’t played games that require the use of that. Very dissatisfied with this Amazon!,1,2021/02/06
.. ps5 controller...came with wrong mapping buttons.. not able to play android games.. bought it for call of duty specially.. game start.. endless spinning.. bad ideea to buy it.. i should go with xbox.. is working on every platform..,1,2021/09/12
"Dissapointing launch issues with these controllers. Drift on analogue sticks. Replacement also had similar drift issues. In fact it was much worse. Now I have to contact Sony. 40 minutes on phone to them, the call disconnected and I had to call again. Then the lines closed. I will just throw the controller in the bin.",1,2021/04/01
"Bought a new controller about a month ago and the R2 button has gone very loose and sensitive, this is a very common problem apparently, can't return it amazon as they won't replace them, have to contact sony and return it to them and you have to pay the postage!!! Disgusting!!",1,2021/03/04
R2 button is so sensitive that it gets in the way of pretty much every single game that I play. Very frustrating considering the price.,1,2021/11/05
"Came broken but that’s just the one I received. Other than that, Best thing about the PlayStation 5",2,2021/03/15
"As a controller, incredible. But, the right trigger persistently breaks. Now on my 3rd one...",2,2021/03/31
"19 hours of use, and the face buttons are 'sticking'. The buttons don't pop back up making anything that requires double tapping impossible. Just feels like the rubber is catching on something inside the controller. Now to jump through the hoops of trying to go through Sony's warranty system...",1,2021/03/09
Stick drift issues,2,2021/07/06
It broke down after less than two months of light using( I'm using the one that came with the PS5 as well still working perfectly) now the right stick trigger the R2 button when it's working . So wait for the revision .,1,2021/05/05
Sticky X button - Having to return for exchange but they are out of stock. Maybe a refund. A common fault,2,2020/11/25
"Delivered in bubble wrap, NO BOX or CHARGING CABLE, suppose to be new!!!",1,2021/12/20
Very bad the x button as well as the R3 do not work and the package was torn upon arrival. Avoid at all means,1,2021/10/12
"Worked ok up until yesterday right analogue stick is not working, serious stick drift can't use it",2,2020/12/28
I unfortunately returned this as it didn’t work. It also weighed a lot less than the other PS5 controllers I had and felt different and I really doubted it’s authenticity.,1,2021/08/21
"Bought off amazon warehouse, only opened it a few weeks ago and the controller is already crippled with stick drift and the triggers just haven't lasted. L2 keeps activating even when I don't touch it.",1,2021/06/16
"Good controller but lasted 4months, LR button broken",2,2021/03/06
The left analog stick is loose,2,2021/04/12
"Awful quality, I’ve had to buy a 3rd controller now! After about two months I’ve seen really bad drift in my one controller and now this one has seen the trigger become stuck halfway and unusable. Ridiculous",1,2021/04/28
"I bought this to use for my PC, and whenever I move the right analog stick, I check the sensors on DS4 tool, and it of course drifts! I would not expect this from Sony owned controllers, very disappointed!",1,2021/03/28
"Would be a good controller but this is the second one that I'm having analog drift issues with. Hopefully, Sony can fix it with a firmware patch, or they need to improve their quality control. Till then I wouldn't recommend this product.",1,2021/01/29
A lot of the buttons got stuck,2,2021/02/27
Broken R2 trigger.,2,2021/03/18
"This is the 2nd controller I have had to buy because they work for so long and then break.. can’t even get a refund without going through an hours telephone call.
Service is disgraceful",1,2021/03/30
Got minor STICK DRIFT after a month. FOR MONTHS coped with it until I couldn't anymore. Sony sent out a replacement.,1,2021/08/30
"These controllers are terribly designed, the one I received from Amazon and only just taken out the box already has stick drift/sticks getting stuck.",1,2021/07/18
"Arrived and did not work, Amazon still not refunded me even though I have returned faulty product over 12 days ago. My advise would be to shop at a different retailer.",1,2021/04/30
Battery life is terrible and already had to replace it once due to the R2 trigger spring breaking and going floppy. Really badly built controller. Feels cheap in every way to hold,1,2021/04/12
At £60 ( ok less 1p) I expected to get a charger cable with this so I could have it charged and ready... just deciding wether to return it or not what a disappointment,1,2020/11/12
Had to buy a new controller. Spent 55 pound on a new one and it didn't even come with a charging cable for the controller.,1,2021/06/16
The item come quickly but 4 months later has stopped working and won't charge,1,2021/09/25
"Right stick jitters and wonders after around 50 hours use, only had it 2 months, casual gamer, the gyro was good but now its useless.",1,2021/05/16
"Beware of used pads, trigger springs are known to develop faults, makes pads unusable for some games. Avoid used/warehouse products and only buy new, is its used there is a reason.",1,2021/03/24
Literally messed up in me after 2 weeks and amazon dont replace this item have to contact sony,1,2021/06/30
I would give zero stars if i could!! Typical trash sony trying to dorce customers to spend even more money on a charging dock because they dont supply a cable for the controller!! WHAT ABSOLUTE GARBAGE!!!,1,2020/12/13
Controller broke within a few days and can't get support from Sony (they NEVER answer the phone) and Amazon just say speak to Sony! Terrible service all round.,1,2021/02/02
Broke in less than a month I think square button is sticking but is not seller's fault must be a faulty one please with the returns procedure,1,2021/03/11
The controllers break really easily and suffer from terrible stick drift. Stick with a PS4 controller until they fix these issues.,1,2021/05/06
"Absolutely shocking, had it for about a month and the left trigger is loose and there is stick drift, beyond shoddy by PlayStation",1,2021/04/17
"Hello, I am very annoyed about this product and the reason is that it received a very bad used condition.",1,2021/05/23
"My left analog has broken, I'm disappointed, you'd expect it to work longer than 4 months for the price.. waste of money.",1,2021/04/24
3rd one within 6 months… this type of controller is a big joke… same trigger problem again..,1,2021/05/29
Battery life on the controller terrible? Lasts 10 mins after on charge for hours. Can’t play latest COD as it freezes and won’t let me enter the game. PlayStation support non existent.,1,2020/12/02
I got this as an extra controller for when friends come round. They don’t pair with my PS5,1,2021/05/07
"I mean, £57 and it does not come with a wire to charge it up. YIKES.",1,2021/05/26
If you already have a ds4 don't bother getting the dualsense. It isn't supported for steam and even after you get it working it's worse than my ds4.,1,2020/11/12
Very bad experience I got controller drift about 2 months of buying this controller,1,2021/06/07
"Controller FEELS amazing until it breaks, 2nd one in 2weeks, broke in the same place. R2 button loose and flopping around.",1,2021/01/25
"Broke after 5 months of using it, poor quality for £59.99",1,2021/05/16
After literally few hours (around 5 to max 10) right analog stick get stiff and unresponsive. Very disappointed.,1,2021/03/11
"Trigger button fault already, bad batch",1,2021/07/06
Doesn't work with Android.,1,2021/07/20
I bought the controller as a PC controller and the Bluetooth function is completely broken in a week.,1,2021/01/24
"Poorly made, only last a couple of months",1,2021/05/14
1 star because without the console this is useless... Sony I'm very disappointed,1,2021/02/05
Stated as like new but sent a dirty used controller...,1,2021/04/07
Trigger button spring broke within around a month,1,2021/04/11
Arrived without the ability to use left on the d pad.,1,2021/02/10
Extremely uncomfortable. Just ignore this controller.,1,2021/04/14
product is fine but unusable as the charging cable was missing from the box,1,2021/01/13
This controller does not charge,1,2021/04/16
Had this item less than 2 months. Severe stick drift,1,2021/02/23
Not even a month and my L1 is sticking,1,2021/02/19
Very good control at first but a day later I realised it was broken and faulty,1,2020/11/12
Trigger broken within a month,1,2021/03/24
Broke after 2 months,1,2021/04/02
"Doesn’t work, and return has been refused",1,2021/02/26
No charge cable supplied - absolutely ridiculous. Rubbish.,1,2021/02/01
Controller isn’t working or connecting,1,2021/03/28
L2 trigger broken already,1,2021/03/23
"broke after, 2 days",1,2021/03/13
"No cable supplied, so can not charge controller",1,2021/01/02
Why doesn't it come with a USB charger,1,2020/12/28
Doesn't have a charging wire,1,2020/11/12
Unusable without the console,1,2020/12/07
If you're a PC gamer get this controller. With the state of controllers right now with xbox elites having constant issues and licencee xbox controllers being shoddily made I can't recommend a better controller. The Duelsense is more comfortable made with better materials and overall feels a lot more expensive than it is. works fine with steam and almost any game can be imported into your steam library. Also tested on Gamepass and works there as well.,5,2022/03/10
"playing rocket league, lost, threw at my wall once, fixed myself once, very easy fix would recommend all buttons worked afterwards, played again today, threw it again this time harder, small crack on the side, faceplate FLEWWWW OFF almost hit me in the face, very fun, opened it up,.....fixed it again. 10/10 would recommend to anyone who is prone to raging",4,2022/01/10
"I bought 2 controllers, but got a stick drift problem 9 months in",2,2022/09/12
"Got the PS5 in November 2020 and bought an extra controller at that time. One developed loose R2 trigger after two months, Sony replaced it. The second original one developed stick drift in left stick after four months, Sony replaced it. Less than a year later, one of the replacements developed stick drift in the right stick, but the warranty has expired and none of the simple fixes have worked. Three broken controllers in 18 months. Edit: two weeks later, fourth controller has a loose/sensitive R2 trigger. Absolutely ridiculous. I'll be seriously considering an XBox next time.",2,2022/05/18
"I don't own a console.
This works on PC really well.
Some games support the haptic feedback and adaptive triggers. Not many, yet, but I hope they add more because it is very good to feel resistance on the trigger.",5,2021/12/30
"This is a good controller with a lot of cool features and a nice design. However after having it for a few months the issues have become clear. Its battery life is terrible.. without a charging stand it will die almost every time you try to play a game. On ps5 exclusive games it's honestly amazing, the haptic feedback is great and small improvements like the built in microphone with mute is great to have. But most games can't use these features so it just drains battery life with no real upside besides from the design itself. As this doesnt work with ps4 and the limited ps5 consoles atm I cant give it a higher rating. Although once these features are more established it can be amazing. But the battery life is something to be vary of in the ling term",3,2021/05/06
"I imagine you get better experiences with this on a PS5. Because it’s practically impossible to get a PS5 and apparently dual sense features are planned to be added to PC versions of PS5 games later (Like Horizon 2 etc.) I decided to get it as a PC controller.

You can customise it through Steam just like the DualShock 4, being able to change the lighting on the controller too like in the pic, and for the most part it works just like a standard controller.

My main reason for saying it’s not great as a PC controller though are:

A) the battery in the controller is awful - I’ll get 4-5 hours out of the controller when connected via Bluetooth tops.

B) it doesn’t charge properly: if I leave it plugged in it will just remain on charge in perpetuity. Plugging it in to a battery doctor shows that it’s drawing 0.1A constantly even when it’s switched off. This also means if you turn it off and leave it for a few days off charge it will be dead when you try to switch it on again. I don’t know if it needs a firmware update via a PS5 but you can’t do one via PC.
C) Steam can really get angry with the controller and crash itself - sometimes the controller will connect to the PC but steam won’t detect it and apply xinput to games. The only way to deal with this is completely rebooting the PC, if you don’t if you attempt to turn the controller off Steam will crash, rebooting steam at this point just stops steam detecting the controller, even though windows can see it and read inputs.

In summary, if you’re after a PC controller I wouldn’t get one of these. The frustrating part for me is the poor battery life, which is somehow worse than the DualShock 4. In contrast I used an Xbox Elite Series 2 controller and it didn’t run out of charge for 2 weeks. But I guess it depends on if you would be comfortable paying that kind of money.

Either way: there’s plenty of other controllers out there that are better for PC gaming right now.",2,2021/07/24
"shelled out £500 back in late May 2021 for a new PS5 from Currys.

Mid - late June 2022, im experiencing stick drift!

Weird movement on during rocket league and random, erratic car movements in GTA V.

Surely this should last more than a year? (I was away from the UK for 4 weeks too, so approx 11months usage!)

Absolute dire - do the new controllers (midnight black) suffer from it too? I guess always wait a year before buying a new console.",1,2022/06/28
"Play Video
 Sony is currently dealing with a class action lawsuit against faulty PS5 controllers and the law firm is looking for free replacements.
Sony's PlayStation 5 (PS5) is in a bit of trouble. There have been multiple reports about the DulaSense controller, that comes with the PS5, reporting some serious rocker drift issues. According to players, the DualSense controller has a stick drift problem and while Sony has an update to fix it, many are reporting that the issue is persisting despite the update.

Sony is also grappling with a class action lawsuit regarding this and the law firm suing Sony is looking for free replacements of faulty devices.

A drift issue in a controller makes game characters move without command and can also change camera angles leading to disruptions in the game.
However, the problem here seems to be a hardware one and not a software one that can be fixed with an OTA update. According to iFixit, who disassembled the DualSense controller, the drift issue could have links to four parameters - sensor wear, spring fatigue, material stretching and junk like moisture and dust.
According to Alps, the PS5 joystick makers, the operating life for the RKJXV’s potentiometers is 2,000,000 cycles”. A professional calculation by iFixit shows that a gamer can hit 2,000,000 in about four to seven months. This could cause wear and tear of the potentiometer in the controller and as a result, the joystick may slightly deviate from the center point, which gamers call a “drift”.

Additionally, the wearing of the spring inside the joystick lead to the joystick being unable to reset and the plastic material detoriates over time which could lead to just and other junk accumulating. This, in turn, can cause inaccurate position feedback or “drift” problems.

Therefore, the only way to solve this issue is to replace the controller. Players have tried to restart the Bluetooth, restart the PS5 and reset the DualSense controller to fix the drift but it has not worked. And a software update isn't going to help either.",1,2021/02/22
Excellent spare Sony PS5 controller that matches my existing one. Perfect service from Amazon with delivery and packaging,5,2021/07/21
"Great controller whilst it lasts, haptic feedback is good, similar to hd rumble on the switch. Adaptive triggers are very fun and immersive although can be quite noisy if playing in a quiet environment.

However longevity is a concern, the spring under the right trigger failed on me today, still usable but the trigger has little/no resistance. Seems others are experiencing the same issue. Hopefully it's a defective set of springs rather than a widespread issue...",3,2020/12/24
"Had the controller for about a month and it already has horrendous stick drift. The controller itself feels sturdy and nice to use otherwise, more so than the PS4 controller.",3,2021/04/19
I bought my ps5 a little over a year ago. The controller has started getting stuck drift recently making it unusable. Given it’s over a year I have to buy a new one at £60! It’s such a joke and a terribly made product. Three of my friends have had hen exact same issue.,1,2022/04/13
Massive upgrade over the DS4 and it’s much more comfortable….and on every ps5 product there is poor reviews just ignore them as they are left by sad xbox fanboys trying to make Sony look bad…,5,2021/06/14
"The DuelSense is one of the best PlayStation controller I’ve ever experience. The design is similar to the PS4s Duelshock 4, but they’ve managed to up the comfort level ten fold. When I first heard of the Adaptive Triggers feature I thought it was another gimmick, but I was wrong about this. The triggers gain resistance depending on the situation your in, and feel totally realistic and you can tell this is a next generation controller. The vibration has been also been improved and feels more responsive then ever.

The PlayStation 5 comes pre-installed with Astro’s Playroom, this game demonstrates all the new PS5 + DuelSense Controller features, and it’s mind blowing. With all these extra features it definitely does tank the battery, I played roughly for 13-15 hours before I had to put it on charge. If you play normally when you get home from work or a busy day, I’ll say 1-2 charges a week. Not that bad for a fully featured controller.

My experience with the DuelSense has been nothing but amazing, and definitely blows the Xbox elite out the water and this Is just the standard out the box PlayStation 5 Controller. I’ll be happily to pay the price if mine gets broken or damaged.",5,2020/11/23
As expected brand new,5,2021/05/16
"The charging cable IS in the box lol. Awesome controllers, the duel sense takes a little while to get used to but amazing. For those saying they don't send a charging cable, they do. It's in the box. It looks like part of the packaging but lift it open and you shall find a charging lead. I very almost thought the same thing.",5,2021/03/02
This controller is a thing of beauty but I’ve dropped a star as is an absolute joke you are charging this amount for a controller without even providing the means to charge it.,4,2020/11/13
"I have to admit at this moment in time the controller of the PS5 is impressing me more than the console itself (which I have encountered a few bugs with).

This is the first time in my gaming life where I can say I would happily recommend someone to pay RRP for a controller - everything from the technology to the design and feel oozes premium quality. The tech (particularly the adapting triggers) feel strange at first, but definitely add a new element to gaming.

I have the Xbox Series X too and the X's controller feels SO cheap in comparison and something I couldn't even recommend someone spending £40 (pics attached in case I get accused of being a fanboy). I'd even argue it's on par - and in some way like feel - better than my Elite Controller (although I haven't tried the Elite 2).

Of course it's hard to say if we'll have any issues with the new tech (in particular the adaptive triggers), but for now its a 5* from me - massive well done Sony!",5,2020/11/21
"There are 2 next gen consoles, but only 1 next gen controller.. And this is it. The haptic feedback and adaptive triggers are on the next level and nothing you have experienced before. Once you use this controller you will never want to go back to a ps4 or xbox controller. Next gen starts with the ps5 for a all round next gen feel. Just charge and play. Unlike the new new xbox controller that still needs AAs.. In 2020. I'm sorry but the ps5 controller alone will just blow you alway",5,2020/11/20
"Listen when you buy a ps5 you get a lead to charge pad and if you buy a spare pad you don't get a wire simple as you have one. So stop crying like babies you can only only use 1 pad at a time 🤣🤣🤣🤣🤣🤣

By the way the pad is awesome best experience is Wrc 9 so far",5,2020/12/18
Ha only 4 reviews atm - controller is good but the price tag isn't :),4,2020/11/13
Love the size and quality of this controller as it just feels nice to hold it in your hands very response and cool design.The only thing I didn't like was the haptic feedback but I turned that off so it's all good.,5,2021/02/17
Just the greatest controller ever created. It’s like 3D in your hands with the haptics. Can’t wait to see how they are used in the future,5,2021/04/10
"Arrived quickly with free delivery , product as expected , very pleased as difficult to get hold of at the moment, seem to be out of stock.",5,2021/02/14
Fantastic controller. Feels great in the hands and the haptic feedback is on another level. Docks perfectly in its charging station with ease.,5,2020/11/26
"The product is legit.My son loves it as a Christmas present.On the picture was his two controllers, one came with the console and the other one was bought from Amazon and you can’t tell which is which.Both Sony so nothings different.My son and his siblings and friends are happy with the purchase.Recommended",5,2020/12/27
Dualsense is miles ahead of the competition!,5,2020/12/18
Amazing next gen tech,5,2020/12/06
"After buying the console at launch the dualsense controller is already starting to break, the R2 has already become very loose and eveytime it sits it slightly triggers and the game responds or fast forwards videos, this controller is great but the parts for the trigger are weak, it's still functioning but will be getting it replaced or returned already after 5 months, my old dualshock 4 from the launch ps4 is still great while a newer DS4 has a drift from day one.
The new controller are built worse than previous versions and this issue is also effecting switches (drift con) and xbox controller's. This needs to be looked into and warranty should be extended.",2,2021/04/15
Love the product but it is flawed. Never had a problem with the one ps4 controller I own since launch. This one has developed terrible left analogue stick drift within 6 months. I hope Sony invest to fix this. At £50-£60 a controller the product should be better.,1,2021/11/07
"Coming from the disabled gamer point-of-view (I am paralysed from the neck down and can only do things using my head and a chopstick in my mouth), I think the box for the PS5 controller is easy to get into.
I would have liked to have seen a carry case that the controller comes in (something like what you get with the Xbox Elite Controller, but maybe this could be added in future.
As far as the design of the controller goes, I think it’s a bit difficult for me to use as the sticks are too low down, and it can’t stick to any of my clamps that easily to help me with gaming. I would also like to see PlayStation release an Adaptive Controller in future, as that would be enough for me to buy one.",1,2021/04/05
"My ps5 came with this controller, features are amazing, but the x button sticks in the controller for almost half a second and then pops back up, this has been happening since I got my ps5 and I am not able to contact seller since sony told me to contact seller so now I am stuck with a really nice controller with an uncomfortable button which gets stuck. I'm calling Sony now to see if I can fix the issue but I just hope I can get a replacement.",2,2020/11/26
"Stick drift after 10 hours. Playstation has to sort their controllers out I went through about 5 with the ps4 all of them were stick drift and already on my second one with ps5. I had ONE xbox controller for the 4 years I had my xbox one, sort it out Sony.",1,2021/05/21
The controller feels great in your hands but the life span of them are absolutely dreadful I had a PS4 controller it lasted me nearly 2 years without anything going wrong I've had a PS5 since releas and it's already got stick drift I'm not happy,1,2021/06/12
