text,rating,date
"Not as good as the first book, which I read much more carefully than this one. So perhaps I'm not being perfectly fair. The first installment was an easy five stars and this one not far behind it.",4,2022/03/30
"Peterson does an excellent job decoding the insanity off today. Reading this offers a depth of clarity that is not spoken of in normal conversations. However, it arms you to have dialogue about right and wrong and why we need to stand for our values even, or possibly especially, when attacked verbally. Being able to articulate why one stands where they stand on a topic is a dying characteristic of modern conversations.

I have liberal friends that can’t defend their points without ad hominem attacks. I had one apologize just yesterday for a conversation last week where all I did was ask a question and then let him respond. Luckily my friend thought about his reaction afterwards and realized that not only was he triggered but responded in an uncivilized way.

We are still friends. It worked for me. It can work for you too, but you must prepare for the attack beforehand.

I highly recommend this book.",5,2021/09/07
"While it is objectively true that a majority of these ideas are distilled and restated from other sources, it needs to be said that this is one of the most educational, refreshing, and necessitated works of this generation. It comes at an absolutely crucial time, when some of these topics truly need to be talked about, and he expresses these thoughts from the perspective of someone with experience and a truly loving heart. This is the influence that many of us need. While some of the science is hard to stomach, the discussed material is eye-opening and critical to discern, whether on an individual or larger basis. All of that being said, I appreciate this work very much!",5,2022/01/07
"Amazing! So far an amazing book. I just finished 12 rules for life again yesterday before this release. That book saved me especially over the last year. Buy this book and the first one. Don't fall in the trap that the media tries to set about the quality of character of Jordan Peterson. He only wants what's best for everyone in the world. Truly a light in the darkness.

Edit: Well I picked it up and didn't put it down until I finished it. Amazing content. I watch a lot of his online lectures and his voice really shined through in this book. Felt like he was speaking his personal knowledge directly to me. I couldn't recommend it more.",5,2021/03/02
"Peterson again describes the human condition, and specifically the motivations towards ideology and resentment. Not only does he understand the reasoning, but he is able to provide an antidote to the chaos. Yet, this time he explains how orde and chaos are intertwined and essential parts of every healthy person. Extremes of both lead to trouble, but a healthy dose of each is needed for an efficient and happy lifestyle.",5,2022/04/12
"This is the continuing book for the highly successful ""12 rules for life"" book by Jordan Peterson.

Jordan Peterson is the breakthrough source for this self-help, get things in order and plan for a wonderful life source of information. When you are done with ""12 rules for life"" move to this one. Both are very good and top sellers. I think this is perfect for those early 20's kids who need some guidance and to set some self boundaries and practices that will help mold their lives for the better. Even those who need a refresher to help them daily - this is a good read.",5,2021/12/31
"I've been following Jordan Peterson for the past 3-4 years by watching a lot of interviews and podcasts featuring him and have become a fan. He calls things like they are, he connects tangbile examples from familiar stories and myths to articulate his points and helps to create a framework for placing us in a historical perspective that allows us to see things from a broader view. I particularly enjoyed the stories he shared from his clinical practice as they were very deep and memorable. He illustrated several points that he continues to come back to in his podcasts in further depth and even if you don't agree with everything he says, it will force you to examine things in a different light. I also enjoyed him sharing some of the details of his personal struggles as it also helped make the book different and enjoyable. Highly recommend to fans of Peterson and anyone else!",5,2021/07/17
"It is delightful to see that Jordan Peterson is back on his feet after two years of chaos (health problems of himself and his family). This book, continues the line of conversation in the previous book (12 Rules for Life) and offers moral and scientific explanations of why focusing on individual and avoiding playing victim is the best way to proceed. And why post-modernism, Wokism, identity politics and Marxism are a danger to civilization as we know it and why we are doomed to end up with everyone being worse off, if these ideologies and their social media mob keep attacking precious values like freedom of speech and individual responsibility. I hope his ideas will spread fast enough to save us from this unfortunate trend of the past decades which has rapidly destroyed family structure and has made men weak, women unhappy and children confused.
I hope we will see more presence from him in both writing and on screen and he will further shed light on and call out extremists on both right and left.",5,2021/03/09
"While there is overlap of the two subjects in both books, Beyond Order seeks to solve the issue of too much structure in life (as opposed to too much chaos, as was addressed by 12 Rules for Life). Peterson delivers on that goal through a philosophical and theological defense . As someone who temperamentally tends towards structure more than chaos, I personally found this book more instructive and useful than the first.

Fair bit of warning: this book is more complex and abstract than 12 Rules for Life. It's difficultly lies somewhere between 12 Rules for Life and Maps of Meaning (a very abstract book). Additionally, Beyond Order seemed to be a bit less polished at time. JBP painstakingly simplified many of the ideas in 12 Rules for Life, and it seems as though he didn't take as much time simplifying many of his ideas in this one. Still, this changed the way I think about ideology itself, creative endeavors, and the importance of beauty.

Strongly Recommend!",5,2021/03/11
"Dr. Peterson wrote this book while recovering from a personal and medical crisis, and you can kind of tell. His points aren't as cogent and linear as they are in 12 rules. That said there's still treasure here, maybe even deeper thinking due to his exploration of the unknown. If you're a Peterson fan, it's a must read and a helpful expansion of his ideas on taking responsibility and forsaking the demons of resentment in all their virtuous disguises. Very glad to have it on my shelf",4,2021/12/15
"I enjoyed it more than the first book by Jordan Peterson. That doesn't necessarily mean that it's a better book though. But I love it and recommend it to anyone who wants to improve their life or finds interest in human improvement (in a general sense).

P.S. People are commenting about how he made this book to just make money and sell more. They might be right for all I know. But they do not realize that Peterson is taking these rules from a list of 42 that he made up years ago. He might write another book and a half and I still wouldn't say he is just writing these books to make more money. He wrote these 42 ""rules"" in a Quora answer to the question ""What are the most valuable things everyone should know?"" I highly recommend checking that out.",5,2021/07/15
As for the movies is hard to follow the awesomeness of the first book in the series. Nevertheless Dr. Peterson brings rules that will make people enjoy inspiring lives.,4,2022/03/05
"I'm biased in my review as I love Jordan Peterson's content. His content is always a delightful and powerful learning experience for the mind that wishes to learn something new.
Loy Machedo",5,2022/05/11
"This book was just as insightful, if not more insightful, than 12 Rules for Life. I am relieved to hear the Peterson family survived the health catastrophes they faced in the last couple years. I don't see anyone else shedding light on the importance of truly good virtues, such as responsibility, honesty, courage, gratitude, and humility, to the extent that Dr. Peterson does. Western society has fallen into the trap of blaming external structures for all problems, leaving a large void in the realm of personal responsibility, which Dr. Peterson is single-handedly filling with his work to the greatest extent possible. This book, paired with 12 Rules for Life, makes for the ultimate guide to navigating the darkness of the world to find the light. I hope Dr. Peterson continues to live a healthy life for many more years so that the world can continue to be blessed with his brilliance.",5,2021/03/27
"A perfect add on to his ""12 Rules for Life"". I read it in one day - consuming it like a pint of Cherry Garcia ice cream after a long fast!

Now am going back through again, to really digest the wisdom behind the words. I am taking notes and looking at ways to make his words become action in my daily life. His first book, in its common-sense simplicity (CLEAN YOUR ROOM before you try to change the world) helped me focus on what is important, how to be more empathetic, and of higher service to my community through efficient use of my resources. This one is filled with nuggets equally helpful.

What a blessing to have him back, and how remarkable to see what he could produce while he was going through such horrible health issues.

Highly recommended read.",5,2021/03/14
"I admit that I have only read the 1st rule so far, but that is because one must only read a couple of paragraphs before stopping to ""grok"" what he has written. This is not a fast read. I have at least one highlight in every paragraph.

Rule #1 is ""Do not carelessly denigrate social institutions or creative achievement."" He states that social institutions and hierarchies are created over a period of time to efficiently solve various problems. As such, they should not be attacked carelessly.

On the other hand, these institutions exist in a world where the environment is complex and changing and they often become corrupt. Therefore it takes creative people to take the risk to break the rules for a higher moral purpose. However, this must not be done carelessly.

This first chapter is worth the price of the book many times over.",5,2021/03/16
"Through countless (hundreds if not thousands) of interviews, articles, debates and discussions over the past five years (with an extended health-related break in between), Peterson has sharpened his positions to where no reasonable objections present themselves. This is the value of speaking to people who disagree with you in an intellectual (and not mindlessly ideological) manner. The advice is perhaps more useful than the first book, because I genuinely believe that we live in a time of excess order where creativity and original thought is stifled in the name of promoting ideological causes based on a faux empathy. A new sort of orthodoxy has replaced traditional religion as Nietzche predicted. Ironically, the new orthodoxy is more rigid and less forgiving than the Judeo-Christian system to which it stands in opposition. I can’t recommend this (or Peterson’s first book) enough.",5,2021/04/08
"You can't go wrong with anything written by this dedicated hero of truth. Read 12 Rules for Life first, it will be life changing for many people. For me, I have to read his books slowly to absorb the depth of the meaning contained in the words, it's kinda like diving deep into a religious text, yet his writing style keeps the content accessible to the average person such as myself.",5,2022/01/26
"This is a book that can give repeated guidance and impact you at different moments in life. It will stand the test of time.
Well done.",5,2022/05/04
"At the end of the book, I was grateful for Being and the struggle to live in closer to the ideal of love, truth, and nobility. At first I was appalled and disgusted by the grunge press coverage and two negative reviews on Amazon. Nothing in the book I found to rise to that level of disgust. I tried to find solace in the rational, the wise, and the difficult discussions about the book. In that struggle, the negative and nakedly bias (bordering on ignorance, hostility, and intolerance) views no longer held a sway. They melted because they failed to present anything that is not flat or stale or new. I hope they will keep trying to bring new ideas up and engage in a conversation that is intentionally designed to elevate all of us not just some ego-infested view point.",5,2021/03/04
"This, along with Peterson’s other books, isn’t a book that you can power through and expect to glean significant insights from.
This book needs to be enjoyed slowly, studied almost line-by-line, I find myself taking many notes as I read through. Underlining important concepts and cross-referencing points, threading the narrative together.
It’s better to read a chapter slowly and thoroughly and meditate on it for perhaps a few days maybe even a week. The ideas and concepts presented are deep and will require you to take the time to digest them, think them through, challenge them and discuss them with others.
I would argue anybody that has already finished the book should do themselves a service and read it again but this time with purpose, slow down, take notes, work the rules into your life. And clean your room!",5,2021/03/04
This book needs to be read again and again and then it reveals many hidden stories of life.,5,2022/05/12
"People tend to bash on peterson for making a second book, I think that it only makes sense to add 12 more rules since, in his original list there were even more than 24 rules. I also feel that the rules are also talked about in his lectures and interviews, meaning that he does have a passion and reason to write them in an extra book.",5,2022/01/13
"Years of clinical expertise are brought to bear on the universal struggle to find meaning in an existence plagued by suffering, an existence which, due to this suffering, also provides the opportunity to fully exist in a state of responsible adaptation. The case is made for perceiving the truth in the darkest reaches of one's own psyche as well as in the viewpoints of those with whom poltical preference may differ. In short, evil is shown to illuminate the presence of good, and the contrast of the liberal versus conservative perspective is shown to illuminate the more inclusive reality of the human social structure. Political, social, and psychological progress are shown to materialize for the individual willing to embrace the challenge of 21st Century reality with a degree of Biblical fortitude.",5,2021/03/22
"I would strongly recommend this book to anyone. It is a great source of practical wisdom and insight into the reality of life. Personally it has helped me view the world in more realistically. It has helped me make more sense of the suffering and personal responsibility that one needs to embrace daily and the necessity of it. In other words, It has helped me understand more that meaning and joy is found by one taking up their cross daily.",5,2021/12/01
Profoundly insightful. Crystallizes the noble aspects of our consciousness such that we may wield them more effectively against the struggles of our lives. Highly recommend,5,2022/04/22
I am a counselor and this book was recommended to me by a colleague. I really enjoyed it and have implanted things from it in my own life as well as my work. I plan on continuing to read this periodically because it's not a one-and-done. You can keep pulling things from it.,5,2022/01/31
"As an avid reader, this is the only book review I've ever written. For anyone willing to do the work to apply the rules laid out in this book, the doors that lead to a renewed vigor and upgraded experience of life will be blown open. Seriously. Read a section, and if you earmarked the page, or, as I often did, jumped up off my couch and walked around my living room saying ""what the hell, wow,"" then put the book down and write about that section. Examine your life against the book and do the damn work. This isn't a book you want to blow through in a week. It's a book you want to treat as you would a holy book, with careful introspection. Bless Jordan Peterson. I'd recommend this book to anyone.",5,2021/03/10
I read his last book and enjoy his insights. He is brilliant.,5,2022/05/10
"Jordan peterson is a prolific professor and author. He has a style comparing different literatures and incorporating his clinical practice experience. His practical advice is the best part of the book particularly when he provides examples from his practice. I enjoyed his analogies with stories from ancient myths and current movies, however it seems he overemphasized the meaning behind certain pop culture. The book becomes complex when he goes around pure abstract concepts, but this complexity might be only my perception as my first language is not English and my language is more advanced in other scientific fields that are neither philosophy nor history.",4,2021/06/29
"I came away understanding myself and others in ways I hadn't before.

Thank you(!) Jordan.",5,2022/04/20
"It is very good book. It makes you think of your own life, experience and the people that you love and care. The author is heavy on moral positions, bible passages and judeo christian points of views but it helps to build his arguments He takes a conservative point of view on many topics but explores and explains why the counter argument is less valid, even calling it a matter of biological endowment “how we view life”. You do not need to share all his points of view just think about them, your reality and experience to make them yours. It has a very good overview of how society, philosophical and psychology interact and help build the world we struggle to live in.",5,2021/03/14
Another good book from JBP. It wasn't as good as the first 12 rules but still a great read from start to finish.,5,2022/04/04
"Contrary to what the main stream media says about Dr Peterson, Beyond Order and his prior 12 Rules for Life have been for me and many others within my circle a guiding light. As you read either you’ll find yourself experiencing ah ha moments. And what I mean by that is, Dr Peterson articulates something that you’ve intuitively known to be true but you could not put that intuition into words. Dr Peterson has found those words for you and brought them out to the light of day. So buy both books and find the time to quietly read and contemplate the application of his writings, you’ll be the better for it.",5,2021/04/14
"I enjoyed this as I did the last one. Both books stand on their own and though they build on each other neither is a prerequisite to enjoy the other.

One of the positive externalities of reading this book is a noticeably happier home life. Having a foundation for sorting my thoughts and putting order to the world around me, makes the world around me less chaotic. My children, far too young, and my wife, far too busy, have read this book but they have all benefited from it.

It’s troubling to me that the contents of a book like this are regarded as controversial, read it and let me know what I’m missing.",5,2021/03/20
"I think Dr. Jordan Peterson's lectures on Dostoevsky and Nietzsche were taken to heart. He internalized the idea that we need a new, ideological framework to bolster individualist and increasingly secular Western Civilization. He had a rough idea of this in ""12 Rules for Life"" but pulled in as much science as history and personal anecdotes.
""Beyond Order"" distills ideas from ""12 Rules for Life"" and focuses itself on the ideological foundation for individualism in the form of personal responsibility and classic Western civilization as a whole.
This is a must-read book. And it can be read without reading ""12 Rules for Life"".",5,2021/05/24
"I’m a fan of Peterson from his previous book “Antidote to Chaos”, a text that changed my life permanently for the better. Regardless, because I liked the first book so much I was worried this one would be underwhelming in its significance but after reading it that couldn’t be further from the truth. Peterson takes the ideas he’s mentioned before and goes 10 stories down to their basements. If you liked the first one, you’ll like this one, and if you didn’t like 12 rules for life, this one could possibly win you over because he took seriously a lot of the criticism from his last book and improved tremendously. Great read, especially out loud.",5,2021/03/05
"It's nice that the intellectual still lives. I wish more people younger than Gen X could grasp such knowledge. Jordan's ability to masterfully intertwine literature, the arts, politics and collective culture is amazing. The substance here makes this book one that can read and re-read time and again. Unfortunately, much of this is not appreciated by the larger masses who get their news and base their lives on BS like CNN and binge watching false,anger-fueling documentaries. Thank you, Jordan. Time to re-read.",5,2021/09/15
I purchased the paperback which is quite expensive at over $26. It's a smaller than average sized paperback and the print is small and somewhat faded. I think it's been mass produced without the original publishers knowledge. It's going back,2,2022/12/09
,5,2022/05/06
"I started reading yesterday and I felt the tone of this book was different from the first. The first I found to have more humor and light-heartedness to it. The first book also had deep serious questions to it and it felt like it was my dad talking to me. Beyond order starts out with Jordan speaking about all the hardships him and his family has endured. This book, to me, has more of a feeling of getting through the darkness even after you have set yourself straight. I am very interested in getting through Beyond Order to see how it builds upon 12 Rules for Life.",5,2021/03/04
"Beyond order is a little more cerebral than 12 Rules which was an easy-to-understand fire hose of practical advice. Beyond order takes time to develop the concept that too much order leads to being unable to appreciate beauty and life.
What I appreciate about the book is how much it made me appreciate the heroic and noble part of existence and how-to stand up to suffering and malevolence. I also better appreciate the horror of resentment, deceit, and arrogance. And finally what the highest goal in life is and how to use it to conquer the horror of life.",5,2021/03/31
"It is unthinkable. It's been less than a week since I finished reading this book and I can already see the good impact that the rules have had in my everyday life. Besides the good impact, I really enjoyed reading it and it had some very interesting stories from the Dr's work and life. This book is beautiful, just as the first one. BEYOND order, is really BEYOND beautiful.
Read the book and once you finish it, reflect and after a few days come back and if any of you don't like it, I give you your money back. 😉 (just joking)",5,2021/03/10
"How to be a Hero
Professor Peterson worked on this book while he and those dearest to him were suffering potentially terminal illnesses. Having meaningful work to do helped him to overcome the stresses of his situation.
The book looks at many areas of life where we can work to make things better for ourselves and those around us. He bases his advice on his experiences as a psychologist, educator and parent. Our personalities develop through our interaction with others and living in community shapes our sense of right and wrong. We learn that playing fairly is more important than mere victory, he says.
The art and literature created over the millennia tell us how those before us dealt with life’s hardships but also wake us to what life can offer to offset those hardships.",4,2021/03/29
"Actually reading books for me is a bit rare. Reviewing them is even more rare (I think this is the first.) I’d rather listen to books because I can consume them faster. This book is worth the time to read carefully, as are his others as well. The amount of dedication he puts into his work is something to really see for yourself. There are plenty of books out there that can change your thinking, or even paths in life, this is one of them in my opinion.",5,2021/07/21
"I discovered Dr Peterson a few years ago with his lectures. Upon searching for more and purchasing his previous book I thought I understood his wisdom. His teachings improved my character and simplified my life. I pre-purchased this book not expecting new approaches. After reading just 26 pages, to my astonishment found new powerful nuggets. This is another important book. In my view, already an essential read. Looking forward to more study using this book as a guide to gain more wisdom. What a gift among many Dr Peterson gave us.",5,2021/03/18
"Si excited to finally receive this book which I pre-ordered.
I read 12 Rules for life and gained a lot of insight that helped me w personal growth. I recommended to my nieces and nephews (teens) and they liked it and said they also gained new perspectives on societal issues upon further research on Dr. Peterson.
I’m so excited to read this one. I’ve been so busy since yesterday I’ve literally haven’t had time to start reading it. I want to really sit down for a good hour or so uninterrupted! Hopefully in the next couple of days.Can’t wait!",5,2021/03/03
"However definitely less to the point than the first book in this series. The reader can tell he struggled to write this book and feel good about it. At the time of him writing this, his focus was on tragedies in his personal life so I cannot take away a star from my review. He suffered, almost died, his wife almost died and he wrote a book that fits between his other two books in quality.",5,2021/08/14
"This is a book for everyone. All his books are for everyone! I'm a mom of three young adults who thinks the world of this author and his wonderful family. I have this book in hardcopy from Amazon and also Audible. I enjoy Dr Peterson's lectures and messages.
I first came across him on YouTube. I agree with him 100%. He has great courage, integrity and intelligence. The pictures by Juliette Fogra are exquisite! My favorite chapter is #8 Try to make one room as beautiful as possible. Check out his self-authoring program too!",5,2021/04/03
"I started reading yesterday and I felt the tone of this book was different from the first. The first I found to have more humor and light-heartedness to it. The first book also had deep serious questions to it and it felt like it was my dad talking to me. Beyond order starts out with Jordan speaking about all the hardships him and his family has endured. This book, to me, has more of a feeling of getting through the darkness even after you have set yourself straight. I am very interested in getting through Beyond Order to see how it builds upon 12 Rules for Life.",5,2021/03/04
"Beyond order is a little more cerebral than 12 Rules which was an easy-to-understand fire hose of practical advice. Beyond order takes time to develop the concept that too much order leads to being unable to appreciate beauty and life.
What I appreciate about the book is how much it made me appreciate the heroic and noble part of existence and how-to stand up to suffering and malevolence. I also better appreciate the horror of resentment, deceit, and arrogance. And finally what the highest goal in life is and how to use it to conquer the horror of life.",5,2021/03/31
"It is unthinkable. It's been less than a week since I finished reading this book and I can already see the good impact that the rules have had in my everyday life. Besides the good impact, I really enjoyed reading it and it had some very interesting stories from the Dr's work and life. This book is beautiful, just as the first one. BEYOND order, is really BEYOND beautiful.
Read the book and once you finish it, reflect and after a few days come back and if any of you don't like it, I give you your money back. 😉 (just joking)",5,2021/03/10
"How to be a Hero
Professor Peterson worked on this book while he and those dearest to him were suffering potentially terminal illnesses. Having meaningful work to do helped him to overcome the stresses of his situation.
The book looks at many areas of life where we can work to make things better for ourselves and those around us. He bases his advice on his experiences as a psychologist, educator and parent. Our personalities develop through our interaction with others and living in community shapes our sense of right and wrong. We learn that playing fairly is more important than mere victory, he says.
The art and literature created over the millennia tell us how those before us dealt with life’s hardships but also wake us to what life can offer to offset those hardships.",4,2021/03/29
"Actually reading books for me is a bit rare. Reviewing them is even more rare (I think this is the first.) I’d rather listen to books because I can consume them faster. This book is worth the time to read carefully, as are his others as well. The amount of dedication he puts into his work is something to really see for yourself. There are plenty of books out there that can change your thinking, or even paths in life, this is one of them in my opinion.",5,2021/07/21
"I discovered Dr Peterson a few years ago with his lectures. Upon searching for more and purchasing his previous book I thought I understood his wisdom. His teachings improved my character and simplified my life. I pre-purchased this book not expecting new approaches. After reading just 26 pages, to my astonishment found new powerful nuggets. This is another important book. In my view, already an essential read. Looking forward to more study using this book as a guide to gain more wisdom. What a gift among many Dr Peterson gave us.",5,2021/03/18
"Si excited to finally receive this book which I pre-ordered.
I read 12 Rules for life and gained a lot of insight that helped me w personal growth. I recommended to my nieces and nephews (teens) and they liked it and said they also gained new perspectives on societal issues upon further research on Dr. Peterson.
I’m so excited to read this one. I’ve been so busy since yesterday I’ve literally haven’t had time to start reading it. I want to really sit down for a good hour or so uninterrupted! Hopefully in the next couple of days.Can’t wait!",5,2021/03/03
"However definitely less to the point than the first book in this series. The reader can tell he struggled to write this book and feel good about it. At the time of him writing this, his focus was on tragedies in his personal life so I cannot take away a star from my review. He suffered, almost died, his wife almost died and he wrote a book that fits between his other two books in quality.",5,2021/08/14
"This is a book for everyone. All his books are for everyone! I'm a mom of three young adults who thinks the world of this author and his wonderful family. I have this book in hardcopy from Amazon and also Audible. I enjoy Dr Peterson's lectures and messages.
I first came across him on YouTube. I agree with him 100%. He has great courage, integrity and intelligence. The pictures by Juliette Fogra are exquisite! My favorite chapter is #8 Try to make one room as beautiful as possible. Check out his self-authoring program too!",5,2021/04/03
"Another necessary and brilliant book by the intellectual powerhouse that is Dr. Jordan B Peterson. Our world culture is in tumultuous times. Life expectancy is going down. Power and resources are rapidly accumulating in the hands of fewer and fewer people. States have a monopoly on violence. Technology is growing exponentially. If we are going to survive, or dare I say, thrive, we need to remember the hard-won wisdom of the past, and Jordan is doing his damndest to equip us with the tools required to help confront this chaos and turn it into habitable order.",5,2021/03/24
"Blessed is the book that upon turning the last page you lament its brevity. This one, and its mate, consistently thread the line that runs between the ""thou shalt nots"" and the ""blessed bes"", that ideal of human operation that produces meaning, showing as it goes how meaning is the palliative for suffering, which, like love, runs through all of human existence. After over two hundred lecture hours and three books, this good man's world is home to me. I pray for him and his family, that they may abide among us as family.",5,2021/04/13
Book was I great condition and a good read!,5,2022/03/19
"Jordan Peterson doesn't tell you what to do. He helps you understand, think critically, and act responsibly. This is a labor of love. JBP has worked diligently over his career to help others, and make the proper connections between philosophy, scientific studies, nature, religion, and phycology. He has no agenda other than to uncover the goodness in people, and reveal the truth of the world. Give this a chance if you've read his first book already. It expands upon the wise foundation he presented previously.",5,2021/05/18
"This book lifts the heart up. In many of the chapters I could almost feel myself becoming a more whole person as I was reading it. Reading this will almost certainly make you a better person, no matter where you are today.

I am very grateful for this man. I really do believe he is sort of refounding western civilization, and it couldnt have come at a better time.",5,2021/08/19
"Dr. Peterson once again nails it with this most recent collection of writings. Much of what he writes is already common knowledge that most people know, but his ability to dive deeper and speak on these points with analogies is what is so special. It’s nothing short of a blessing to be alive during the same time that he is.

To the cry babies that misunderstand him, usually purposely: He is more successful than you’ll ever be, and the reasons why are written in this book and his first 12 rules. The irony is really quite stunning.",5,2021/03/03
"Never really know where Jordan Peterson is going to go next, there's always an interesting new idea that I've never considered before. It's a bit of a heavy read and better suited for people who prefer deep and complex philosophy over silly pop psychology.",5,2021/11/08
"Peterson’s wisdom is vital nutrients for the hungry of those wanting to make sense of their lives. This book offers more thoughts to ponder on, and actions to take to make your life more meaningful by accepting responsibility to become more content; to hopefully become more competent and to make the world a better place; To flourish and become the superhero adult that everyone can count on and admire; To ease your own suffering and your fellow mans. May this book bless you as it has myself.",5,2021/04/22
"Read in tandem with the original 12 rules, you shouldn't be disappointed. Though this book does read a little differently than the first, it seems necessary for the elaboration he goes into on subjects mentioned in the original. A fine addition to my bookshelf that I'll be re-reading many times.",5,2021/10/12
"I bought this book drawn to the premise of understanding true ""order"" in the world of chaos, but I acknowledge my negative bias towards Jordan Peterson given various public arguments he has made. Giving him the benefit of the doubt, Jordan Peterson does make well rounded points in the first 5-6 chapters regarding personal traits that are intriguing to consider introspectively or to those you know. Through about the middle to latter half of the book, JBP starts making some debatable points around gender roles and politics... not what one looks for in a self-help book. Self-help is self-help, not taking the turn onto the road of political and societal debate. Lastly, JBP references the ""wrongs of ""-isms,"" dismissing socialism, communism, etc... whether you agree with his arguments or not, this was not applicable to the overall topic of the book.",2,2022/05/20
"Buy this book.
Read it slowly and carefully.
Digest it, understand, and live it!

Then, if you have not done so already, buy his other book, “12 Rules For Life”, and do the same. It will truly help you lead a better life.

Finally, if you have teenage children or kids in college, do everything in your power to get them to read this book and 12 Rules. These books are the “Vaccine For Leftism”.

I can’t recommend this book highly enough. God bless Dr. Peterson.",5,2021/03/05
"I can't say whether or not it is better than the first but it is terrific in its own right. The first two chapters deal great rules but the chapters themselves are not his best work (IMO) but the remainder of the book was coherent, logical, and full of the practical and substantive material that Peterson delivers. He is a voice of reason amidst the crazy and often illogical times we live in.

Get it, read it, and reference it as needed.",5,2021/04/07
Just got my book with a dent and a glass ring stain! I though I was getting a brand new book!,3,2022/07/21
"I read Mr Peterson's first book and now this one. Both books are a must read, in my humble opinion. In this time where 'identity' politics, social blaming, attacking and cowardice are becoming the 'norm' of excepted behavior, Mr. Peterson's thorough, detailed call to courageous self-reflection, personal responsibility and the responsibility that comes with being truthful with oneself and your place and actions in this world is a much needed buttress against the 'noise' of mainstream media, politicians and the various societal groups fighting over power and influence.",5,2021/03/24
"Love this book more than the first one. I think Jordan Peterson write this book in a better state of mind and it really shows in its clarity and structure of this book compared to the last. If you had trouble reading through the first and understanding it, try this book instead",5,2021/09/19
The first book improved my life significantly. This one pushed me even further in a positive direction. Well done. I'd say this book is better than the first.,5,2022/01/03
"This book expands on many themes from the first twelve rules but with more of an emphasis on the creative and relationships side. Ideas are presented in several ways with the intention, I guess, of appealing to the different ways we all think and view things; though I sometimes felt like saying OK I've got it.
I particularly enjoyed the examples of actual cases from Dr Petersons clinical days and from his own family.
He's a real treasure and so is the book.",5,2021/03/20
Another Home Run by Jordan Peterson! I especially like the Biblical quotes and references in this book. This addition allows for exposure and the contemplation of a deeper psychology and formation of solutions to problems we as individuals face. Sometimes when reading you wonder where he is going but near the end of each chapter you find what he said previously converges much like a climatic moment in a story. I will save both books for my daughter when she is older.,5,2021/03/08
"As a fan of his on Youtube, this book delivers in the classic Jordan Peterson fashion, ...in your face with truth expressed in his unique delivery system, facts, experience and the blessing of the great people in history.

There is definitely a new path with this book though, It melds psychology with philosophy and illustrated his points with amazing art work. The perfect blending of the Arts and Sciences.",5,2021/07/26
"After reading the first book, I came here with high expectations that this book will be deeper in terms of the rules, stories and examples and it truly was. The book connected with me a lot as most of my life experiences were mentioned and tackled.",5,2021/10/04
"Great follow-up to Beyond Chaos.
It is definitely best to read that first.",5,2022/02/14
"Another home run by Dr Peterson, life changing book, incredibly insightful, couldn’t recommend it enough !!",5,2022/02/06
"Jordan Peterson hit another home run with this book! I loved 12 Rules for Life and this 12 MORE Rules for Life went deeper and blew my mind even further! Loved it! I will say, you should get the audio version. Jordan narrates and it’s very different hearing the words come straight from his mouth.

Definitely would recommend all of his books!

And Jordan, if you ever read these, Thank you! You truly changed my life!",5,2021/04/09
"This book (along with the first volume of 12 rules) was truly transformative for me. It is the #1 book I recommend, and my copy of 12 rules has made its way through the hands of nearly all of my friends to whom I have loaned it. Incredible book!",5,2021/09/12
"As most sequels, this book is good, but not great. For me, it faded in comparison with the original “12 rules,” which I considered outstanding. If you are a fan of Jordan Peterson and want to show your support, by all means buy the book. I doubt, however, that you will share this copy with family and friends (as I did with the original book).",4,2021/04/29
"There is a distinct feeling when someone says something that you know in your gut, but have never been able to put into words. A truth that is embedded deep in the core of your being, you know it’s true, but you have never heard it expresses just the right way to bring the truth out into the light.

Peterson brings it!",5,2021/07/12
"Every word is so well thought out and carefully placed. Enjoyed Dr. Peterson's writing so much. I learn every time I read his work. This is not a speed read, at least for me. I take in a chapter at a time, sometimes, just a few paragraphs. Then I try to work through what he has said. Thank you, Jordan Peterson.",5,2021/05/31
"As always, with Dr. Peterson, a delightful and illuminating, pragmatic read. It is clear JP cares about human beings and deeply desires them to feel good in their own skin. He uses creative and simple steps to achieve personal goals to reach a sense of authentic self in a chaotic world. I can imagine everyone who can read would be helped by reading this effective and readable book. God Bless Dr. Jordan Peterson.",5,2021/03/20
"As a follow up to ""12 Rules for Life"" this book is essential reading to wake up to the challenges we face in the 21st century and to thrive. One of the best books out there. Peterson is a legitimate sage, whether you agree with all his points or not, he provides a provocative forum for exploring and debating the critical issues of our time.",5,2021/06/30
"Another brilliant masterpiece from Dr. JBP. The world consists of yin & yang, chaos & order, freedom & tyranny, darkness & light...Dr. JBP is provides a deeply profound guide in walking the path in the grey line between the dualities.

I genuinely think that most, if not , all 1 or 2 star reviews are nothing more than pathetic attempts to undermine Dr. JBP’s voice & call to reason, individuality, & truth.",5,2021/03/17
"Peterson picks up where he left off with more applicable wisdom for life. It’s apparent to this reader that he’s been a bit tempered by the forge of human trials and the suffering of his past few years and this serves only to enhance and sharpen his perspective. Having read “12 Rules” twice, I deem this an ideal continuation and companion to that marvelous text. Highly recommend.",5,2021/06/06
I’m reading Jordan’s book now. Very technical at first but can tell he has a life of research experience. One thing he points out life can be complicated if we make it so. Also he talks about heiarchys (sp?) and how they affect us all. Techinical but good!! Thanks,4,2021/05/19
